profile_id,rent_room_id,score,timestamp
B00022,A01554,3,2018-10-05 08:53:03
B00064,A03098,2,2018-10-05 09:06:40
B00034,A00414,1,2018-10-05 09:30:50
B00029,A01880,5,2018-10-05 09:33:00
B00010,A02913,2,2018-10-05 10:07:31
B00012,A00420,4,2018-10-05 10:12:58
B00028,A00194,2,2018-10-05 10:14:50
B00040,A01713,2,2018-10-05 10:20:04
B00028,A03828,4,2018-10-05 11:18:53
B00011,A00138,4,2018-10-05 11:31:05
B00062,A01563,3,2018-10-05 11:31:18
B00025,A01978,3,2018-10-05 11:34:04
B00050,A03499,1,2018-10-05 11:45:19
B00027,A03330,2,2018-10-05 11:51:34
B00016,A03223,3,2018-10-05 12:04:30
B00038,A01522,5,2018-10-05 12:07:14
B00044,A01425,2,2018-10-05 12:08:06
B00042,A02506,1,2018-10-05 12:37:09
B00093,A00459,3,2018-10-05 12:49:35
B00013,A01447,2,2018-10-05 12:49:38
B00059,A01038,5,2018-10-05 13:02:42
B00042,A03347,5,2018-10-05 13:04:53
B00031,A02073,5,2018-10-05 13:07:56
B00079,A02261,2,2018-10-05 14:00:00
B00078,A02637,2,2018-10-05 14:13:56
B00020,A02798,3,2018-10-05 14:14:32
B00002,A00239,4,2018-10-05 14:17:42
B00001,A01701,3,2018-10-05 14:17:51
B00031,A00456,3,2018-10-05 14:42:46
B00007,A03454,4,2018-10-05 14:49:12
B00042,A01512,1,2018-10-05 15:24:28
B00016,A01586,5,2018-10-05 15:24:45
B00054,A02920,3,2018-10-05 15:28:01
B00075,A01374,3,2018-10-05 15:30:23
B00042,A02916,3,2018-10-05 15:40:52
B00047,A02406,3,2018-10-05 15:48:34
B00038,A02758,1,2018-10-05 15:50:25
B00096,A00274,5,2018-10-05 16:08:40
B00092,A00267,2,2018-10-05 16:14:56
B00095,A01616,1,2018-10-05 16:21:01
B00023,A01202,3,2018-10-05 16:40:42
B00018,A00080,1,2018-10-05 16:41:12
B00032,A03264,3,2018-10-05 16:42:52
B00015,A02393,3,2018-10-05 16:50:00
B00014,A01273,5,2018-10-05 16:58:16
B00050,A02303,4,2018-10-05 17:01:56
B00022,A01798,4,2018-10-05 17:02:14
B00069,A01011,5,2018-10-05 17:16:42
B00024,A01871,4,2018-10-05 17:17:49
B00062,A00922,2,2018-10-05 17:20:44
B00044,A00014,5,2018-10-05 17:23:05
B00026,A01387,3,2018-10-05 17:31:56
B00074,A02816,5,2018-10-05 17:50:44
B00024,A01244,5,2018-10-05 18:19:05
B00096,A01388,5,2018-10-05 18:37:18
B00084,A01514,5,2018-10-05 18:37:37
B00037,A02379,4,2018-10-05 18:42:39
B00008,A02584,5,2018-10-05 19:15:03
B00100,A02601,2,2018-10-05 19:38:40
B00098,A00836,3,2018-10-05 19:50:19
B00024,A03288,3,2018-10-05 20:04:44
B00079,A01345,5,2018-10-05 20:24:45
B00077,A01742,1,2018-10-05 20:28:50
B00077,A00165,1,2018-10-05 20:33:36
B00002,A00910,5,2018-10-05 20:41:10
B00033,A03318,4,2018-10-05 20:42:00
B00049,A00605,2,2018-10-05 21:18:57
B00094,A02792,5,2018-10-05 21:21:04
B00097,A00130,5,2018-10-05 21:34:57
B00077,A02917,3,2018-10-05 21:50:43
B00044,A02034,4,2018-10-05 22:27:39
B00027,A00576,3,2018-10-05 22:29:55
B00049,A01288,2,2018-10-05 22:35:47
B00085,A02862,4,2018-10-05 22:38:11
B00027,A02189,3,2018-10-05 22:39:40
B00021,A02229,5,2018-10-05 22:50:56
B00089,A03123,2,2018-10-05 22:51:04
B00034,A00480,2,2018-10-05 22:52:28
B00041,A01622,4,2018-10-05 23:08:21
B00075,A00783,2,2018-10-05 23:11:15
B00083,A01035,3,2018-10-05 23:53:22
B00046,A01930,4,2018-10-05 23:54:18
B00002,A00638,3,2018-10-05 23:54:19
B00017,A03827,5,2018-10-05 23:56:14
B00069,A03320,4,2018-10-06 00:03:44
B00053,A00107,3,2018-10-06 00:31:13
B00084,A01909,3,2018-10-06 00:32:06
B00067,A00503,1,2018-10-06 01:01:26
B00072,A01561,1,2018-10-06 01:07:04
B00062,A01924,1,2018-10-06 01:44:30
B00012,A02804,4,2018-10-06 01:45:29
B00024,A00701,5,2018-10-06 02:13:39
B00076,A01416,1,2018-10-06 02:18:53
B00007,A01725,1,2018-10-06 02:42:42
B00046,A03781,3,2018-10-06 02:47:11
B00008,A01836,5,2018-10-06 03:03:23
B00020,A01752,3,2018-10-06 03:12:04
B00066,A01328,4,2018-10-06 03:18:20
B00043,A02236,3,2018-10-06 03:26:11
B00003,A01691,4,2018-10-06 03:40:54
B00031,A02209,3,2018-10-06 03:51:32
B00039,A02957,4,2018-10-06 03:56:24
B00028,A00417,4,2018-10-06 04:03:40
B00077,A03753,2,2018-10-06 04:42:16
B00097,A00313,4,2018-10-06 04:42:20
B00011,A03056,5,2018-10-06 04:51:21
B00004,A00044,1,2018-10-06 05:00:17
B00005,A03245,5,2018-10-06 05:00:29
B00057,A02277,1,2018-10-06 05:28:06
B00069,A02477,4,2018-10-06 06:01:08
B00020,A03254,5,2018-10-06 06:27:47
B00005,A01956,4,2018-10-06 06:36:19
B00012,A03097,2,2018-10-06 06:52:18
B00089,A01987,3,2018-10-06 07:08:15
B00093,A03388,3,2018-10-06 07:12:37
B00082,A01124,2,2018-10-06 07:21:18
B00063,A00619,2,2018-10-06 07:23:39
B00012,A01131,4,2018-10-06 07:28:45
B00004,A02718,2,2018-10-06 07:36:48
B00009,A02907,3,2018-10-06 08:04:53
B00090,A00608,4,2018-10-06 08:05:17
B00062,A01361,1,2018-10-06 08:26:58
B00008,A02992,3,2018-10-06 08:42:11
B00037,A00505,4,2018-10-06 08:46:26
B00009,A00515,1,2018-10-06 08:57:01
B00024,A03302,5,2018-10-06 09:00:15
B00014,A03628,5,2018-10-06 09:12:12
B00048,A01362,3,2018-10-06 09:30:12
B00048,A01130,3,2018-10-06 09:33:22
B00072,A02811,5,2018-10-06 09:42:21
B00016,A00937,5,2018-10-06 09:51:53
B00049,A00525,5,2018-10-06 10:04:54
B00012,A01408,2,2018-10-06 10:06:24
B00071,A03591,3,2018-10-06 10:15:31
B00096,A02460,1,2018-10-06 10:24:06
B00095,A01276,3,2018-10-06 10:27:50
B00008,A02937,4,2018-10-06 10:30:51
B00039,A02267,2,2018-10-06 10:35:43
B00063,A03150,1,2018-10-06 10:58:27
B00091,A01823,5,2018-10-06 11:22:29
B00019,A00488,4,2018-10-06 11:48:41
B00042,A01557,1,2018-10-06 12:02:29
B00072,A02082,2,2018-10-06 12:04:20
B00055,A03774,2,2018-10-06 12:05:15
B00015,A02732,2,2018-10-06 12:11:00
B00001,A01579,1,2018-10-06 12:17:44
B00015,A02366,2,2018-10-06 13:04:52
B00074,A02258,4,2018-10-06 13:11:50
B00033,A02189,5,2018-10-06 13:15:12
B00004,A01520,5,2018-10-06 13:16:17
B00015,A02200,4,2018-10-06 13:20:13
B00088,A03655,5,2018-10-06 13:20:28
B00026,A03659,1,2018-10-06 13:24:45
B00007,A02088,4,2018-10-06 13:37:25
B00010,A01695,2,2018-10-06 13:38:15
B00043,A02555,4,2018-10-06 13:51:50
B00004,A01206,3,2018-10-06 14:15:42
B00067,A03560,1,2018-10-06 14:21:32
B00060,A02304,2,2018-10-06 14:35:32
B00060,A03396,3,2018-10-06 15:07:58
B00022,A00405,5,2018-10-06 15:11:01
B00044,A00218,3,2018-10-06 15:35:11
B00098,A03555,1,2018-10-06 15:38:09
B00045,A01718,2,2018-10-06 15:42:00
B00065,A03028,3,2018-10-06 15:45:51
B00073,A03764,5,2018-10-06 15:51:42
B00035,A02954,3,2018-10-06 15:59:52
B00020,A03592,3,2018-10-06 16:04:21
B00022,A00804,4,2018-10-06 16:35:13
B00010,A01927,1,2018-10-06 16:40:03
B00099,A01214,2,2018-10-06 16:42:18
B00008,A02049,5,2018-10-06 16:51:46
B00005,A01278,2,2018-10-06 16:56:00
B00082,A03843,3,2018-10-06 16:58:06
B00070,A01488,5,2018-10-06 17:20:56
B00092,A03704,5,2018-10-06 17:26:10
B00069,A01530,3,2018-10-06 17:29:05
B00094,A00514,2,2018-10-06 17:37:29
B00050,A02393,5,2018-10-06 17:39:16
B00074,A02837,5,2018-10-06 17:51:38
B00097,A00902,2,2018-10-06 18:05:16
B00078,A02502,4,2018-10-06 18:07:44
B00027,A01320,5,2018-10-06 18:08:32
B00079,A02873,3,2018-10-06 18:27:13
B00034,A02823,2,2018-10-06 18:43:50
B00037,A00793,3,2018-10-06 18:50:22
B00085,A01296,3,2018-10-06 19:17:50
B00088,A03199,1,2018-10-06 19:19:31
B00042,A00906,2,2018-10-06 19:25:28
B00085,A03680,4,2018-10-06 19:32:10
B00016,A00729,1,2018-10-06 19:51:06
B00011,A00313,5,2018-10-06 20:02:57
B00047,A02307,5,2018-10-06 20:32:00
B00030,A00157,5,2018-10-06 20:35:39
B00003,A02839,5,2018-10-06 20:36:14
B00040,A03768,4,2018-10-06 20:43:18
B00034,A02138,5,2018-10-06 20:45:36
B00018,A03416,1,2018-10-06 20:48:52
B00083,A01497,1,2018-10-06 20:55:24
B00006,A00009,4,2018-10-06 20:59:22
B00084,A00362,5,2018-10-06 21:00:56
B00069,A02860,1,2018-10-06 21:02:25
B00029,A01603,5,2018-10-06 21:13:17
B00096,A03416,2,2018-10-06 21:14:54
B00083,A03433,1,2018-10-06 21:16:21
B00039,A03625,5,2018-10-06 21:53:54
B00037,A03586,1,2018-10-06 21:55:58
B00025,A03109,5,2018-10-06 22:32:42
B00048,A02448,5,2018-10-06 22:53:26
B00040,A01039,4,2018-10-06 23:04:52
B00099,A03273,1,2018-10-06 23:05:09
B00054,A03371,5,2018-10-06 23:15:50
B00045,A02673,3,2018-10-06 23:18:20
B00006,A01347,1,2018-10-06 23:22:57
B00012,A02552,5,2018-10-06 23:24:15
B00062,A03044,2,2018-10-06 23:29:37
B00092,A03423,1,2018-10-06 23:32:07
B00077,A01735,2,2018-10-06 23:32:11
B00058,A02771,1,2018-10-06 23:46:14
B00091,A03808,4,2018-10-06 23:54:12
B00049,A00731,3,2018-10-06 23:55:08
B00048,A02651,1,2018-10-06 23:56:12
B00090,A00813,3,2018-10-06 23:59:43
B00081,A02265,1,2018-10-07 00:12:14
B00097,A01757,1,2018-10-07 00:14:04
B00019,A00813,3,2018-10-07 00:38:46
B00095,A02746,2,2018-10-07 00:52:48
B00044,A01256,4,2018-10-07 01:03:31
B00083,A03532,5,2018-10-07 01:28:31
B00076,A00709,2,2018-10-07 01:29:45
B00040,A02890,3,2018-10-07 01:37:45
B00004,A03362,4,2018-10-07 01:56:13
B00041,A02082,1,2018-10-07 02:00:08
B00019,A03633,2,2018-10-07 02:02:25
B00046,A01012,5,2018-10-07 02:08:00
B00004,A00155,1,2018-10-07 02:10:44
B00054,A01788,4,2018-10-07 02:13:42
B00085,A00578,1,2018-10-07 02:48:35
B00016,A00177,3,2018-10-07 02:57:38
B00022,A01669,1,2018-10-07 03:20:22
B00039,A01406,4,2018-10-07 03:22:06
B00018,A03601,2,2018-10-07 03:32:46
B00044,A01407,4,2018-10-07 03:37:09
B00008,A00113,1,2018-10-07 04:00:56
B00023,A03370,4,2018-10-07 04:05:30
B00096,A02320,3,2018-10-07 04:12:20
B00007,A00664,1,2018-10-07 05:10:31
B00070,A02914,2,2018-10-07 05:18:10
B00055,A00384,2,2018-10-07 05:55:27
B00056,A03604,4,2018-10-07 05:56:32
B00048,A03642,4,2018-10-07 06:07:22
B00016,A03477,4,2018-10-07 06:15:35
B00053,A02169,1,2018-10-07 06:19:47
B00025,A03345,2,2018-10-07 06:23:34
B00045,A00115,2,2018-10-07 06:30:04
B00047,A00117,1,2018-10-07 06:56:35
B00077,A02140,4,2018-10-07 06:59:58
B00024,A00791,5,2018-10-07 07:06:06
B00069,A02420,4,2018-10-07 07:08:23
B00093,A01335,2,2018-10-07 07:27:34
B00025,A01487,4,2018-10-07 07:28:02
B00013,A03641,4,2018-10-07 07:36:39
B00086,A01682,4,2018-10-07 07:37:05
B00076,A01595,3,2018-10-07 07:45:01
B00029,A01267,5,2018-10-07 07:45:34
B00063,A01812,5,2018-10-07 08:07:43
B00100,A02216,4,2018-10-07 08:21:07
B00069,A03648,2,2018-10-07 08:22:39
B00027,A03459,2,2018-10-07 08:26:32
B00071,A00468,3,2018-10-07 08:36:30
B00094,A02272,3,2018-10-07 08:47:51
B00042,A00989,2,2018-10-07 09:07:46
B00022,A00768,5,2018-10-07 09:37:52
B00014,A00960,2,2018-10-07 09:48:43
B00027,A00497,5,2018-10-07 10:11:03
B00070,A02645,5,2018-10-07 10:54:03
B00014,A02306,2,2018-10-07 11:33:43
B00058,A01077,3,2018-10-07 11:35:24
B00020,A03400,1,2018-10-07 11:44:46
B00063,A00985,1,2018-10-07 11:59:37
B00031,A01435,5,2018-10-07 12:03:01
B00065,A00071,4,2018-10-07 12:10:26
B00071,A00523,3,2018-10-07 12:14:17
B00064,A00639,3,2018-10-07 12:57:03
B00070,A03136,5,2018-10-07 12:59:07
B00033,A02037,4,2018-10-07 13:07:14
B00100,A03218,1,2018-10-07 13:08:17
B00049,A02761,4,2018-10-07 13:16:37
B00086,A01911,2,2018-10-07 13:39:24
B00040,A01320,5,2018-10-07 13:44:50
B00042,A01983,1,2018-10-07 13:52:49
B00100,A02249,3,2018-10-07 14:05:45
B00057,A02387,1,2018-10-07 14:14:53
B00081,A00231,4,2018-10-07 14:43:50
B00079,A01331,4,2018-10-07 14:44:55
B00070,A00376,2,2018-10-07 14:57:33
B00011,A01770,1,2018-10-07 15:01:02
B00008,A00639,5,2018-10-07 15:21:47
B00022,A01058,1,2018-10-07 15:40:29
B00074,A02710,4,2018-10-07 16:07:16
B00087,A00426,3,2018-10-07 16:22:45
B00098,A01561,1,2018-10-07 16:34:12
B00079,A03348,5,2018-10-07 17:17:57
B00070,A02159,2,2018-10-07 17:21:19
B00050,A03362,3,2018-10-07 17:33:05
B00023,A00468,2,2018-10-07 17:50:14
B00033,A00734,4,2018-10-07 17:50:58
B00042,A03153,2,2018-10-07 17:57:54
B00034,A03294,5,2018-10-07 18:24:20
B00098,A00202,5,2018-10-07 18:27:31
B00083,A01837,5,2018-10-07 18:37:23
B00063,A02913,4,2018-10-07 18:43:26
B00030,A01672,4,2018-10-07 18:51:48
B00099,A00318,1,2018-10-07 19:12:29
B00032,A03084,2,2018-10-07 19:14:49
B00062,A02902,2,2018-10-07 19:23:44
B00093,A03235,5,2018-10-07 19:45:39
B00082,A01463,2,2018-10-07 19:51:33
B00017,A02876,5,2018-10-07 19:51:50
B00079,A00555,1,2018-10-07 19:53:59
B00097,A03779,5,2018-10-07 20:01:04
B00055,A00424,1,2018-10-07 20:06:57
B00064,A03364,3,2018-10-07 20:09:46
B00016,A03226,3,2018-10-07 20:34:30
B00024,A01275,1,2018-10-07 20:50:07
B00027,A03321,5,2018-10-07 21:17:27
B00049,A00053,4,2018-10-07 21:30:28
B00042,A00619,1,2018-10-07 21:35:03
B00087,A00300,2,2018-10-07 21:49:12
B00063,A03348,4,2018-10-07 21:54:49
B00099,A00598,1,2018-10-07 21:58:45
B00060,A03757,4,2018-10-07 22:14:12
B00090,A03340,3,2018-10-07 22:23:34
B00017,A03105,2,2018-10-07 22:45:14
B00078,A01003,3,2018-10-07 23:14:36
B00039,A02804,4,2018-10-07 23:19:27
B00009,A02638,1,2018-10-07 23:20:52
B00001,A02109,3,2018-10-07 23:29:31
B00047,A01079,5,2018-10-07 23:29:40
B00100,A02246,2,2018-10-07 23:42:00
B00098,A03339,4,2018-10-07 23:45:19
B00030,A01918,5,2018-10-07 23:46:22
B00064,A00751,1,2018-10-08 00:00:24
B00091,A02863,3,2018-10-08 00:18:40
B00009,A03699,1,2018-10-08 00:31:31
B00044,A00445,4,2018-10-08 00:37:48
B00077,A01500,4,2018-10-08 00:38:52
B00078,A00018,1,2018-10-08 00:42:18
B00012,A02631,5,2018-10-08 00:44:06
B00029,A03720,3,2018-10-08 00:51:00
B00021,A02512,5,2018-10-08 01:00:29
B00036,A03514,3,2018-10-08 01:30:03
B00047,A03005,3,2018-10-08 01:33:46
B00006,A01704,2,2018-10-08 01:39:07
B00087,A02408,5,2018-10-08 01:43:06
B00075,A01060,2,2018-10-08 01:45:22
B00089,A01824,4,2018-10-08 01:52:47
B00028,A01766,1,2018-10-08 02:16:53
B00029,A02136,4,2018-10-08 02:19:19
B00012,A02241,5,2018-10-08 02:35:17
B00081,A01280,3,2018-10-08 02:37:53
B00094,A02854,2,2018-10-08 02:39:22
B00070,A01437,3,2018-10-08 02:39:36
B00068,A00940,5,2018-10-08 02:56:20
B00065,A03594,4,2018-10-08 03:08:08
B00044,A00111,4,2018-10-08 03:10:59
B00085,A03630,5,2018-10-08 03:31:55
B00043,A01768,1,2018-10-08 04:15:40
B00016,A02596,5,2018-10-08 04:22:11
B00004,A01514,3,2018-10-08 04:25:04
B00090,A03131,4,2018-10-08 04:34:14
B00087,A00471,2,2018-10-08 04:47:48
B00036,A02137,4,2018-10-08 04:53:16
B00049,A03266,4,2018-10-08 05:04:14
B00038,A02841,3,2018-10-08 05:15:26
B00068,A02680,1,2018-10-08 05:20:55
B00053,A01843,3,2018-10-08 05:29:51
B00050,A01499,5,2018-10-08 05:46:02
B00043,A01981,4,2018-10-08 05:49:51
B00080,A00354,3,2018-10-08 05:50:45
B00013,A01169,5,2018-10-08 06:03:45
B00087,A02350,4,2018-10-08 06:07:13
B00071,A02154,3,2018-10-08 06:13:33
B00072,A00405,2,2018-10-08 06:17:03
B00085,A02598,5,2018-10-08 06:27:35
B00018,A00311,5,2018-10-08 07:06:42
B00013,A03540,2,2018-10-08 07:25:04
B00092,A02154,1,2018-10-08 07:34:44
B00046,A00967,5,2018-10-08 07:38:25
B00091,A03049,1,2018-10-08 07:39:55
B00073,A01265,4,2018-10-08 08:00:51
B00005,A01080,4,2018-10-08 08:05:02
B00056,A00369,3,2018-10-08 08:08:47
B00093,A01849,2,2018-10-08 08:19:13
B00029,A03516,3,2018-10-08 08:31:26
B00099,A02979,3,2018-10-08 08:37:28
B00021,A02429,3,2018-10-08 08:44:16
B00091,A01715,2,2018-10-08 08:44:43
B00052,A03379,5,2018-10-08 08:47:36
B00039,A02096,1,2018-10-08 08:51:40
B00063,A01736,4,2018-10-08 09:20:08
B00086,A00821,3,2018-10-08 09:21:14
B00082,A03688,4,2018-10-08 09:26:14
B00004,A01244,5,2018-10-08 09:30:06
B00083,A00033,4,2018-10-08 10:02:58
B00024,A02068,5,2018-10-08 10:10:05
B00008,A03067,5,2018-10-08 10:10:26
B00082,A00570,2,2018-10-08 10:23:48
B00088,A03193,1,2018-10-08 10:42:31
B00077,A03691,3,2018-10-08 11:24:41
B00054,A01625,1,2018-10-08 11:27:09
B00030,A03762,3,2018-10-08 11:36:12
B00053,A03673,3,2018-10-08 11:44:47
B00022,A00572,2,2018-10-08 11:52:03
B00050,A00701,2,2018-10-08 11:56:26
B00042,A01592,5,2018-10-08 12:01:02
B00061,A02213,3,2018-10-08 12:02:00
B00095,A02393,3,2018-10-08 12:02:31
B00057,A01733,1,2018-10-08 12:06:24
B00073,A03199,2,2018-10-08 12:20:49
B00097,A01316,2,2018-10-08 12:28:46
B00047,A01639,1,2018-10-08 12:30:16
B00066,A01243,1,2018-10-08 12:32:11
B00091,A01669,5,2018-10-08 12:44:05
B00023,A02222,3,2018-10-08 12:49:20
B00016,A01336,5,2018-10-08 13:10:34
B00024,A02895,2,2018-10-08 13:13:07
B00006,A02018,4,2018-10-08 13:20:26
B00080,A02094,3,2018-10-08 13:29:24
B00039,A02617,5,2018-10-08 13:41:20
B00067,A03267,3,2018-10-08 13:43:32
B00050,A01660,3,2018-10-08 14:05:43
B00002,A02680,2,2018-10-08 14:27:44
B00008,A02080,2,2018-10-08 14:37:51
B00095,A00634,1,2018-10-08 14:40:25
B00096,A03055,4,2018-10-08 14:43:03
B00056,A01247,3,2018-10-08 14:45:13
B00005,A01828,3,2018-10-08 14:52:40
B00089,A00477,5,2018-10-08 15:00:11
B00006,A03531,4,2018-10-08 15:02:44
B00037,A03716,5,2018-10-08 15:06:36
B00067,A01377,3,2018-10-08 15:16:53
B00087,A03123,5,2018-10-08 15:29:20
B00023,A00237,4,2018-10-08 15:30:37
B00080,A03404,3,2018-10-08 15:30:39
B00100,A03455,4,2018-10-08 15:38:17
B00027,A02755,1,2018-10-08 15:46:25
B00043,A02970,4,2018-10-08 15:46:29
B00081,A00486,3,2018-10-08 16:07:19
B00042,A03851,2,2018-10-08 16:08:11
B00010,A01138,1,2018-10-08 16:18:59
B00059,A03713,1,2018-10-08 16:35:50
B00026,A03144,1,2018-10-08 16:37:25
B00003,A00161,1,2018-10-08 16:39:48
B00007,A02598,1,2018-10-08 16:41:33
B00069,A00899,1,2018-10-08 16:43:06
B00091,A02487,3,2018-10-08 16:58:09
B00088,A00720,5,2018-10-08 17:13:45
B00069,A03542,2,2018-10-08 17:16:25
B00015,A02511,5,2018-10-08 17:24:17
B00050,A02411,1,2018-10-08 17:29:55
B00006,A01997,3,2018-10-08 17:31:24
B00078,A01787,3,2018-10-08 18:20:48
B00056,A01789,1,2018-10-08 18:24:44
B00098,A00151,1,2018-10-08 18:44:07
B00072,A01648,1,2018-10-08 18:44:47
B00018,A01003,1,2018-10-08 18:45:52
B00039,A00981,5,2018-10-08 18:49:51
B00017,A03788,2,2018-10-08 19:08:43
B00018,A03451,5,2018-10-08 19:13:36
B00083,A00053,3,2018-10-08 19:14:23
B00065,A02585,2,2018-10-08 19:31:42
B00019,A03351,4,2018-10-08 19:44:36
B00080,A01589,5,2018-10-08 19:48:39
B00066,A01274,2,2018-10-08 19:53:56
B00058,A01353,1,2018-10-08 20:02:19
B00006,A01304,5,2018-10-08 20:15:50
B00058,A01812,5,2018-10-08 20:21:24
B00025,A00705,4,2018-10-08 20:24:34
B00022,A02024,3,2018-10-08 20:35:23
B00086,A01591,1,2018-10-08 20:56:28
B00078,A01961,5,2018-10-08 20:59:08
B00084,A02320,5,2018-10-08 21:19:15
B00063,A02610,5,2018-10-08 21:33:25
B00092,A00892,3,2018-10-08 21:45:48
B00097,A02287,1,2018-10-08 21:55:28
B00082,A01731,2,2018-10-08 22:09:34
B00017,A01711,1,2018-10-08 22:30:34
B00076,A01932,3,2018-10-08 22:30:58
B00097,A00005,2,2018-10-08 22:34:41
B00002,A01093,1,2018-10-08 22:38:05
B00009,A00459,3,2018-10-08 22:50:26
B00017,A00045,4,2018-10-08 22:57:29
B00086,A01805,1,2018-10-08 23:15:15
B00077,A01962,4,2018-10-08 23:39:14
B00005,A03660,2,2018-10-08 23:50:31
B00098,A02874,3,2018-10-08 23:50:35
B00067,A02578,2,2018-10-08 23:56:39
B00009,A01278,4,2018-10-08 23:57:33
B00029,A01656,5,2018-10-09 00:22:20
B00023,A03048,1,2018-10-09 00:32:47
B00056,A00093,1,2018-10-09 00:35:38
B00007,A00592,1,2018-10-09 00:46:36
B00022,A00753,3,2018-10-09 01:04:24
B00059,A02476,5,2018-10-09 01:25:54
B00024,A02463,1,2018-10-09 01:32:09
B00095,A00155,4,2018-10-09 01:32:12
B00055,A03391,2,2018-10-09 01:46:12
B00058,A01370,4,2018-10-09 01:47:10
B00074,A01874,1,2018-10-09 02:01:31
B00088,A03787,3,2018-10-09 02:01:46
B00010,A03841,5,2018-10-09 02:03:33
B00044,A01167,5,2018-10-09 02:05:37
B00017,A02752,3,2018-10-09 02:09:15
B00086,A01859,4,2018-10-09 02:16:58
B00045,A03244,2,2018-10-09 02:27:01
B00045,A02980,4,2018-10-09 02:32:20
B00023,A01667,2,2018-10-09 02:47:59
B00059,A03723,5,2018-10-09 02:54:03
B00018,A00248,4,2018-10-09 02:55:52
B00098,A02505,2,2018-10-09 02:58:50
B00096,A01484,1,2018-10-09 03:05:58
B00050,A00656,5,2018-10-09 03:14:19
B00009,A00025,1,2018-10-09 03:33:46
B00009,A01436,3,2018-10-09 04:28:06
B00027,A03585,3,2018-10-09 04:41:21
B00090,A03359,5,2018-10-09 04:48:38
B00057,A01598,5,2018-10-09 05:06:34
B00079,A01704,4,2018-10-09 05:16:03
B00075,A03040,2,2018-10-09 05:24:41
B00091,A01620,2,2018-10-09 05:35:36
B00042,A02064,5,2018-10-09 05:55:10
B00098,A00656,4,2018-10-09 05:59:13
B00086,A00756,3,2018-10-09 06:11:58
B00006,A02124,4,2018-10-09 06:36:10
B00046,A01814,3,2018-10-09 06:42:20
B00073,A02510,1,2018-10-09 06:52:26
B00059,A02009,1,2018-10-09 07:08:20
B00047,A00394,3,2018-10-09 07:13:48
B00094,A00807,2,2018-10-09 07:21:34
B00083,A01516,5,2018-10-09 07:27:57
B00070,A02715,5,2018-10-09 07:30:40
B00061,A00921,4,2018-10-09 07:34:26
B00030,A00834,2,2018-10-09 07:37:33
B00056,A02305,1,2018-10-09 07:38:33
B00031,A00585,4,2018-10-09 07:47:32
B00018,A02874,5,2018-10-09 07:49:39
B00084,A01130,1,2018-10-09 07:52:24
B00027,A01391,2,2018-10-09 08:03:01
B00053,A00837,2,2018-10-09 08:21:28
B00024,A02497,4,2018-10-09 08:36:00
B00089,A02342,2,2018-10-09 08:41:49
B00072,A00156,3,2018-10-09 08:42:56
B00086,A01110,1,2018-10-09 08:43:47
B00047,A00763,1,2018-10-09 09:50:47
B00001,A00505,2,2018-10-09 10:03:55
B00097,A03814,4,2018-10-09 10:16:37
B00086,A02152,2,2018-10-09 10:24:15
B00045,A01473,5,2018-10-09 10:36:44
B00041,A01513,5,2018-10-09 10:39:43
B00009,A00745,5,2018-10-09 10:53:58
B00049,A00170,5,2018-10-09 10:57:16
B00041,A00175,5,2018-10-09 11:12:39
B00054,A00042,4,2018-10-09 11:23:27
B00018,A02062,5,2018-10-09 11:35:57
B00068,A02530,5,2018-10-09 11:59:05
B00023,A00702,1,2018-10-09 12:13:40
B00043,A02729,5,2018-10-09 12:20:21
B00087,A02644,5,2018-10-09 12:23:39
B00080,A00028,1,2018-10-09 12:25:53
B00057,A01394,3,2018-10-09 12:48:00
B00065,A01688,5,2018-10-09 13:02:00
B00079,A00448,3,2018-10-09 13:13:38
B00092,A03276,3,2018-10-09 13:48:41
B00046,A03725,2,2018-10-09 14:19:11
B00035,A02269,1,2018-10-09 14:32:36
B00071,A02246,4,2018-10-09 14:40:33
B00028,A00693,5,2018-10-09 14:42:16
B00046,A02114,4,2018-10-09 14:42:31
B00081,A00303,5,2018-10-09 14:44:10
B00080,A00290,3,2018-10-09 14:54:57
B00067,A03118,1,2018-10-09 15:11:45
B00078,A03711,3,2018-10-09 15:13:29
B00073,A02455,3,2018-10-09 15:13:40
B00031,A02410,3,2018-10-09 15:16:54
B00004,A00614,5,2018-10-09 15:17:14
B00049,A02591,5,2018-10-09 15:39:09
B00007,A02334,5,2018-10-09 15:59:14
B00004,A00397,1,2018-10-09 16:05:45
B00068,A03216,4,2018-10-09 16:10:42
B00016,A03704,1,2018-10-09 16:27:17
B00056,A03554,3,2018-10-09 16:27:25
B00076,A03080,3,2018-10-09 16:30:52
B00046,A01656,1,2018-10-09 16:47:26
B00050,A01285,4,2018-10-09 16:53:14
B00018,A01485,3,2018-10-09 16:56:53
B00041,A02683,2,2018-10-09 17:02:44
B00026,A00364,5,2018-10-09 17:13:07
B00017,A02154,1,2018-10-09 17:16:26
B00086,A00621,5,2018-10-09 17:57:56
B00047,A00316,1,2018-10-09 17:58:09
B00065,A03262,1,2018-10-09 18:00:17
B00058,A03039,3,2018-10-09 18:09:05
B00054,A02160,3,2018-10-09 18:13:43
B00048,A02635,3,2018-10-09 18:19:45
B00007,A03740,5,2018-10-09 18:21:59
B00038,A03230,4,2018-10-09 18:30:25
